Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Time
E1,2019-03-16,Stoke,Reading,0,0,D,0.0,0.0,D,J Simpson,11.0,8.0,3.0,1.0,14.0,13.0,6.0,2.0,3.0,3.0,0.0,0.0,
E1,2019-03-16,Wigan,Bolton,5,2,H,1.0,0.0,H,R Jones,10.0,13.0,7.0,4.0,13.0,16.0,4.0,9.0,0.0,1.0,0.0,0.0,
E1,2019-03-29,West Brom,Birmingham,3,2,H,0.0,1.0,A,D Webb,11.0,12.0,3.0,4.0,7.0,13.0,6.0,7.0,2.0,4.0,0.0,0.0,
E1,2019-03-30,Aston Villa,Blackburn,2,1,H,1.0,0.0,H,R Jones,15.0,12.0,10.0,2.0,8.0,15.0,4.0,5.0,1.0,1.0,0.0,0.0,
E1,2019-03-30,Derby,Rotherham,6,1,H,3.0,0.0,H,T Robinson,15.0,8.0,7.0,4.0,9.0,12.0,1.0,5.0,0.0,1.0,0.0,0.0,
E1,2019-03-30,Ipswich,Hull,0,2,A,0.0,1.0,A,J Brooks,15.0,7.0,6.0,3.0,13.0,7.0,5.0,3.0,1.0,2.0,0.0,0.0,
E1,2019-03-30,Leeds,Millwall,3,2,H,1.0,1.0,D,D Bond,18.0,7.0,8.0,3.0,14.0,11.0,7.0,2.0,3.0,4.0,0.0,0.0,
E1,2019-03-30,Middlesbrough,Norwich,0,1,A,0.0,0.0,D,D Coote,17.0,16.0,6.0,5.0,17.0,9.0,4.0,6.0,3.0,4.0,0.0,0.0,
E1,2019-03-30,Nott'm Forest,Swansea,2,1,H,0.0,0.0,D,J Simpson,11.0,14.0,3.0,6.0,15.0,8.0,7.0,5.0,4.0,1.0,0.0,0.0,
E1,2019-03-30,QPR,Bolton,1,2,A,0.0,1.0,A,G Eltringham,21.0,12.0,7.0,6.0,9.0,12.0,9.0,1.0,0.0,1.0,0.0,0.0,
E1,2019-03-30,Reading,Preston,2,1,H,2.0,0.0,H,T Harrington,13.0,11.0,3.0,2.0,10.0,8.0,1.0,6.0,0.0,1.0,0.0,0.0,
E1,2019-03-30,Sheffield United,Bristol City,2,3,A,1.0,1.0,D,J Linington,12.0,14.0,5.0,9.0,11.0,10.0,4.0,2.0,1.0,4.0,0.0,0.0,
E1,2019-03-30,Stoke,Sheffield Weds,0,0,D,0.0,0.0,D,A Madley,12.0,3.0,3.0,1.0,9.0,18.0,13.0,2.0,1.0,3.0,0.0,0.0,
E1,2019-03-30,Wigan,Brentford,0,0,D,0.0,0.0,D,A Woolmer,10.0,13.0,3.0,1.0,19.0,14.0,6.0,5.0,1.0,2.0,0.0,0.0,
E1,2019-04-02,Middlesbrough,Bristol City,0,1,A,0.0,1.0,A,G Ward,23.0,15.0,7.0,5.0,10.0,9.0,5.0,6.0,1.0,3.0,0.0,0.0,
E1,2019-04-02,Swansea,Brentford,3,0,H,2.0,0.0,H,P Bankes,13.0,6.0,6.0,1.0,9.0,15.0,1.0,2.0,0.0,4.0,0.0,0.0,
E1,2019-04-06,Birmingham,Leeds,1,0,H,1.0,0.0,H,M Dean,10.0,9.0,7.0,1.0,11.0,13.0,4.0,8.0,1.0,3.0,0.0,0.0,
E1,2019-04-06,Blackburn,Stoke,0,1,A,0.0,1.0,A,G Eltringham,11.0,8.0,3.0,3.0,12.0,9.0,5.0,4.0,2.0,0.0,0.0,0.0,
E1,2019-04-06,Bolton,Ipswich,1,2,A,0.0,2.0,A,P Bankes,12.0,5.0,2.0,3.0,16.0,20.0,5.0,4.0,0.0,0.0,0.0,0.0,
E1,2019-04-06,Brentford,Derby,3,3,D,2.0,2.0,D,J Brooks,15.0,12.0,6.0,8.0,17.0,22.0,7.0,3.0,3.0,5.0,0.0,0.0,
E1,2019-04-06,Bristol City,Wigan,2,2,D,0.0,1.0,A,K Stroud,15.0,17.0,6.0,6.0,12.0,14.0,13.0,8.0,1.0,1.0,0.0,0.0,
E1,2019-04-06,Hull,Reading,3,1,H,0.0,1.0,A,T Robinson,16.0,7.0,4.0,3.0,12.0,8.0,5.0,3.0,3.0,2.0,0.0,0.0,
E1,2019-04-06,Millwall,West Brom,2,0,H,1.0,0.0,H,J Linington,16.0,9.0,6.0,1.0,10.0,15.0,6.0,7.0,3.0,2.0,0.0,1.0,
E1,2019-04-06,Norwich,QPR,4,0,H,3.0,0.0,H,S Duncan,17.0,6.0,8.0,4.0,8.0,25.0,5.0,4.0,0.0,2.0,1.0,0.0,
E1,2019-04-06,Preston,Sheffield United,0,1,A,0.0,1.0,A,G Ward,11.0,15.0,3.0,5.0,7.0,16.0,5.0,8.0,3.0,1.0,0.0,0.0,
E1,2019-04-06,Rotherham,Nott'm Forest,2,1,H,1.0,1.0,D,S Martin,17.0,13.0,5.0,4.0,10.0,14.0,4.0,4.0,0.0,1.0,0.0,0.0,
E1,2019-04-06,Sheffield Weds,Aston Villa,1,3,A,1.0,1.0,D,O Langford,12.0,9.0,3.0,5.0,13.0,8.0,6.0,3.0,1.0,3.0,0.0,0.0,
E1,2019-04-06,Swansea,Middlesbrough,3,1,H,2.0,0.0,H,A Woolmer,16.0,13.0,7.0,1.0,11.0,13.0,3.0,4.0,1.0,1.0,0.0,0.0,
E1,2019-04-09,Blackburn,Derby,2,0,H,0.0,0.0,D,J Simpson,23.0,6.0,5.0,1.0,10.0,13.0,9.0,3.0,2.0,0.0,0.0,0.0,
E1,2019-04-09,Bolton,Middlesbrough,0,2,A,0.0,2.0,A,S Martin,14.0,18.0,2.0,5.0,11.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,
E1,2019-04-09,Bristol City,West Brom,3,2,H,3.0,0.0,H,S Hooper,14.0,13.0,6.0,5.0,8.0,15.0,4.0,5.0,2.0,1.0,0.0,0.0,
E1,2019-04-09,Preston,Leeds,0,2,A,0.0,0.0,D,R Jones,5.0,22.0,0.0,7.0,7.0,16.0,3.0,6.0,1.0,2.0,1.0,0.0,
E1,2019-04-09,Sheffield Weds,Nott'm Forest,3,0,H,0.0,0.0,D,L Mason,14.0,14.0,5.0,6.0,14.0,15.0,1.0,2.0,2.0,2.0,0.0,0.0,
E1,2019-04-09,Swansea,Stoke,3,1,H,2.0,1.0,H,J Linington,31.0,2.0,8.0,1.0,5.0,17.0,6.0,1.0,0.0,1.0,0.0,2.0,
E1,2019-04-10,Birmingham,Sheffield United,1,1,D,1.0,1.0,D,D Bond,8.0,8.0,5.0,3.0,10.0,9.0,5.0,4.0,2.0,0.0,0.0,0.0,
E1,2019-04-10,Brentford,Ipswich,2,0,H,2.0,0.0,H,A Davies,16.0,4.0,4.0,0.0,5.0,17.0,6.0,1.0,1.0,1.0,0.0,0.0,
E1,2019-04-10,Hull,Wigan,2,1,H,0.0,1.0,A,D Webb,14.0,11.0,4.0,2.0,10.0,15.0,12.0,2.0,2.0,1.0,0.0,0.0,
E1,2019-04-10,Millwall,QPR,0,0,D,0.0,0.0,D,J Brooks,7.0,15.0,3.0,3.0,13.0,15.0,9.0,3.0,2.0,3.0,0.0,0.0,
E1,2019-04-10,Norwich,Reading,2,2,D,0.0,1.0,A,K Stroud,23.0,5.0,7.0,2.0,6.0,17.0,13.0,2.0,0.0,2.0,0.0,0.0,
E1,2019-04-10,Rotherham,Aston Villa,1,2,A,1.0,0.0,H,A Madley,19.0,15.0,6.0,8.0,17.0,8.0,8.0,7.0,3.0,1.0,0.0,1.0,
E1,2019-04-13,Aston Villa,Bristol City,2,1,H,0.0,0.0,D,S Duncan,25.0,11.0,11.0,1.0,7.0,13.0,10.0,4.0,1.0,6.0,0.0,0.0,
E1,2019-04-13,Derby,Bolton,4,0,H,2.0,0.0,H,A Davies,20.0,8.0,9.0,2.0,14.0,8.0,10.0,3.0,1.0,1.0,0.0,0.0,
E1,2019-04-13,Ipswich,Birmingham,1,1,D,0.0,1.0,A,J Simpson,12.0,17.0,3.0,5.0,18.0,14.0,7.0,5.0,5.0,1.0,0.0,0.0,
E1,2019-04-13,Leeds,Sheffield Weds,1,0,H,0.0,0.0,D,T Robinson,28.0,8.0,6.0,2.0,7.0,13.0,8.0,2.0,2.0,2.0,0.0,0.0,
E1,2019-04-13,Middlesbrough,Hull,1,0,H,1.0,0.0,H,R Jones,15.0,15.0,4.0,4.0,7.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,
E1,2019-04-13,Nott'm Forest,Blackburn,1,2,A,0.0,1.0,A,D Bond,22.0,15.0,1.0,9.0,12.0,19.0,3.0,5.0,2.0,3.0,0.0,0.0,
E1,2019-04-13,QPR,Swansea,4,0,H,3.0,0.0,H,A Madley,15.0,9.0,7.0,1.0,13.0,10.0,8.0,8.0,4.0,1.0,0.0,0.0,
E1,2019-04-13,Reading,Brentford,2,1,H,2.0,1.0,H,S Martin,11.0,15.0,4.0,8.0,14.0,14.0,3.0,12.0,4.0,1.0,0.0,0.0,
E1,2019-04-13,Sheffield United,Millwall,1,1,D,0.0,0.0,D,D Webb,14.0,13.0,2.0,7.0,9.0,8.0,10.0,7.0,1.0,2.0,1.0,0.0,
E1,2019-04-13,Stoke,Rotherham,2,2,D,2.0,0.0,H,A Woolmer,4.0,16.0,3.0,7.0,9.0,12.0,4.0,8.0,0.0,1.0,0.0,0.0,
E1,2019-04-13,West Brom,Preston,4,1,H,3.0,0.0,H,R East,22.0,10.0,10.0,2.0,8.0,7.0,9.0,6.0,2.0,1.0,0.0,0.0,
E1,2019-04-14,Wigan,Norwich,1,1,D,1.0,0.0,H,J Linington,17.0,13.0,4.0,4.0,19.0,13.0,5.0,8.0,2.0,2.0,0.0,0.0,
E1,2019-04-19,Birmingham,Derby,2,2,D,2.0,2.0,D,S Hooper,20.0,11.0,3.0,5.0,17.0,14.0,9.0,4.0,3.0,3.0,0.0,0.0,
E1,2019-04-19,Bolton,Aston Villa,0,2,A,0.0,0.0,D,J Brooks,6.0,21.0,1.0,9.0,16.0,8.0,2.0,16.0,2.0,1.0,0.0,0.0,
E1,2019-04-19,Bristol City,Reading,1,1,D,0.0,0.0,D,O Langford,17.0,8.0,6.0,4.0,11.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,
E1,2019-04-19,Leeds,Wigan,1,2,A,1.0,1.0,D,S Duncan,16.0,8.0,10.0,2.0,11.0,7.0,15.0,2.0,3.0,3.0,0.0,1.0,
E1,2019-04-19,Middlesbrough,Stoke,1,0,H,1.0,0.0,H,D Bond,7.0,14.0,2.0,1.0,12.0,8.0,2.0,10.0,1.0,1.0,0.0,0.0,
E1,2019-04-19,Millwall,Brentford,1,1,D,1.0,1.0,D,J Simpson,7.0,10.0,2.0,3.0,9.0,8.0,7.0,3.0,1.0,3.0,0.0,1.0,
E1,2019-04-19,Norwich,Sheffield Weds,2,2,D,1.0,1.0,D,G Eltringham,15.0,12.0,5.0,6.0,13.0,19.0,13.0,2.0,1.0,2.0,0.0,0.0,
E1,2019-04-19,Preston,Ipswich,4,0,H,2.0,0.0,H,S Martin,17.0,18.0,10.0,5.0,8.0,13.0,3.0,4.0,0.0,1.0,0.0,0.0,
E1,2019-04-19,QPR,Blackburn,1,2,A,0.0,1.0,A,T Robinson,19.0,12.0,3.0,5.0,14.0,8.0,8.0,4.0,3.0,3.0,0.0,0.0,
E1,2019-04-19,Sheffield United,Nott'm Forest,2,0,H,0.0,0.0,D,A Madley,14.0,9.0,4.0,1.0,16.0,8.0,9.0,2.0,3.0,2.0,0.0,1.0,
E1,2019-04-19,Swansea,Rotherham,4,3,H,1.0,2.0,A,K Stroud,15.0,16.0,8.0,8.0,4.0,13.0,6.0,9.0,0.0,1.0,0.0,0.0,
E1,2019-04-19,West Brom,Hull,3,2,H,1.0,0.0,H,P Bankes,10.0,11.0,5.0,3.0,9.0,13.0,5.0,9.0,0.0,0.0,0.0,0.0,
E1,2019-04-22,Aston Villa,Millwall,1,0,H,1.0,0.0,H,T Robinson,18.0,13.0,7.0,1.0,17.0,8.0,12.0,3.0,2.0,2.0,0.0,0.0,
E1,2019-04-22,Blackburn,Bolton,2,0,H,1.0,0.0,H,A Woolmer,15.0,13.0,6.0,4.0,9.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,
E1,2019-04-22,Brentford,Leeds,2,0,H,1.0,0.0,H,K Friend,12.0,18.0,3.0,3.0,10.0,11.0,5.0,10.0,3.0,1.0,0.0,0.0,
E1,2019-04-22,Derby,QPR,2,0,H,0.0,0.0,D,D Webb,17.0,11.0,8.0,2.0,10.0,16.0,8.0,2.0,1.0,3.0,0.0,0.0,
E1,2019-04-22,Hull,Sheffield United,0,3,A,0.0,3.0,A,G Scott,11.0,11.0,2.0,5.0,5.0,13.0,7.0,4.0,0.0,0.0,0.0,0.0,
E1,2019-04-22,Ipswich,Swansea,0,1,A,0.0,0.0,D,D England,13.0,17.0,2.0,5.0,15.0,7.0,4.0,4.0,2.0,3.0,0.0,0.0,
E1,2019-04-22,Nott'm Forest,Middlesbrough,3,0,H,1.0,0.0,H,P Bankes,20.0,3.0,9.0,1.0,9.0,14.0,7.0,2.0,1.0,1.0,0.0,0.0,
E1,2019-04-22,Reading,West Brom,0,0,D,0.0,0.0,D,G Ward,14.0,14.0,5.0,6.0,13.0,10.0,4.0,4.0,2.0,1.0,0.0,0.0,
E1,2019-04-22,Rotherham,Birmingham,1,3,A,1.0,0.0,H,A Davies,9.0,16.0,1.0,8.0,14.0,13.0,7.0,6.0,3.0,1.0,0.0,0.0,
E1,2019-04-22,Sheffield Weds,Bristol City,2,0,H,2.0,0.0,H,R Jones,10.0,13.0,6.0,4.0,13.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0,
E1,2019-04-22,Stoke,Norwich,2,2,D,0.0,1.0,A,T Harrington,18.0,17.0,9.0,5.0,13.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,
E1,2019-04-22,Wigan,Preston,2,0,H,1.0,0.0,H,A Madley,14.0,12.0,5.0,1.0,12.0,8.0,2.0,8.0,1.0,2.0,0.0,1.0,
E1,2019-04-27,Birmingham,Wigan,1,1,D,1.0,1.0,D,S Martin,12.0,13.0,3.0,5.0,14.0,8.0,1.0,3.0,1.0,1.0,0.0,0.0,
E1,2019-04-27,Bolton,Brentford,0,1,A,,,,,,,,,,,,,,,,,
E1,2019-04-27,Bristol City,Derby,0,2,A,0.0,1.0,A,D Bond,23.0,8.0,11.0,4.0,8.0,19.0,5.0,2.0,0.0,4.0,1.0,0.0,
E1,2019-04-27,Middlesbrough,Reading,2,1,H,2.0,1.0,H,J jBrooks,18.0,12.0,6.0,4.0,14.0,12.0,7.0,4.0,3.0,1.0,0.0,0.0,
E1,2019-04-27,Millwall,Stoke,0,0,D,0.0,0.0,D,O Langford,13.0,12.0,1.0,2.0,13.0,10.0,3.0,5.0,1.0,2.0,0.0,0.0,
E1,2019-04-27,Norwich,Blackburn,2,1,H,2.0,1.0,H,A Madley,24.0,8.0,7.0,1.0,8.0,8.0,11.0,2.0,1.0,3.0,0.0,0.0,
E1,2019-04-27,Preston,Sheffield Weds,3,3,D,2.0,0.0,H,J Simpson,13.0,16.0,5.0,8.0,8.0,19.0,5.0,4.0,1.0,2.0,0.0,1.0,
E1,2019-04-27,QPR,Nott'm Forest,0,1,A,0.0,0.0,D,S Duncan,21.0,7.0,7.0,4.0,11.0,15.0,8.0,4.0,1.0,2.0,0.0,0.0,
E1,2019-04-27,Sheffield United,Ipswich,2,0,H,1.0,0.0,H,T Robinson,12.0,4.0,3.0,1.0,17.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,
E1,2019-04-27,Swansea,Hull,2,2,D,1.0,0.0,H,G Eltringham,14.0,8.0,7.0,4.0,7.0,15.0,10.0,6.0,1.0,4.0,0.0,0.0,
E1,2019-04-27,West Brom,Rotherham,2,1,H,0.0,0.0,D,R Jones,10.0,13.0,2.0,2.0,12.0,16.0,7.0,10.0,0.0,2.0,0.0,0.0,
E1,2019-04-28,Leeds,Aston Villa,1,1,D,0.0,0.0,D,S Attwell,27.0,13.0,5.0,4.0,14.0,8.0,7.0,3.0,4.0,2.0,0.0,1.0,
E1,2019-04-30,Millwall,Bristol City,1,2,A,1.0,0.0,H,A Madley,16.0,13.0,5.0,4.0,12.0,9.0,3.0,4.0,0.0,3.0,0.0,0.0,
E1,2019-05-01,Swansea,Derby,1,1,D,0.0,1.0,A,P Bankes,12.0,13.0,6.0,4.0,7.0,16.0,4.0,8.0,3.0,4.0,0.0,0.0,
E1,2019-05-05,Aston Villa,Norwich,1,2,A,1.0,1.0,D,P Bankes,14.0,23.0,4.0,5.0,12.0,13.0,9.0,9.0,1.0,3.0,0.0,0.0,
E1,2019-05-05,Blackburn,Swansea,2,2,D,1.0,2.0,A,J Gillett,11.0,10.0,4.0,3.0,9.0,9.0,11.0,3.0,1.0,1.0,0.0,0.0,
E1,2019-05-05,Brentford,Preston,3,0,H,1.0,0.0,H,J Linington,21.0,8.0,8.0,3.0,10.0,11.0,8.0,3.0,0.0,2.0,0.0,0.0,
E1,2019-05-05,Derby,West Brom,3,1,H,1.0,0.0,H,T Robinson,23.0,8.0,13.0,2.0,12.0,14.0,5.0,2.0,1.0,5.0,0.0,1.0,
E1,2019-05-05,Hull,Bristol City,1,1,D,0.0,0.0,D,J Brooks,15.0,15.0,3.0,2.0,15.0,8.0,3.0,6.0,2.0,2.0,0.0,0.0,
E1,2019-05-05,Ipswich,Leeds,3,2,H,1.0,1.0,D,G Ward,6.0,27.0,3.0,7.0,11.0,11.0,2.0,11.0,2.0,1.0,1.0,0.0,
E1,2019-05-05,Nott'm Forest,Bolton,1,0,H,1.0,0.0,H,O Langford,12.0,7.0,3.0,2.0,10.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,
E1,2019-05-05,Reading,Birmingham,0,0,D,0.0,0.0,D,K Stroud,15.0,19.0,3.0,4.0,8.0,14.0,5.0,5.0,0.0,1.0,0.0,0.0,
E1,2019-05-05,Rotherham,Middlesbrough,1,2,A,0.0,2.0,A,A Madley,18.0,12.0,4.0,4.0,12.0,16.0,6.0,5.0,0.0,1.0,0.0,0.0,
E1,2019-05-05,Sheffield Weds,QPR,1,2,A,0.0,1.0,A,A Davies,8.0,16.0,2.0,8.0,12.0,17.0,9.0,5.0,2.0,2.0,0.0,0.0,
E1,2019-05-05,Stoke,Sheffield United,2,2,D,1.0,0.0,H,G Eltringham,14.0,11.0,4.0,6.0,8.0,11.0,4.0,6.0,1.0,1.0,0.0,0.0,
E1,2019-05-05,Wigan,Millwall,1,0,H,1.0,0.0,H,A Woolmer,15.0,10.0,4.0,3.0,17.0,11.0,5.0,8.0,0.0,0.0,0.0,0.0,
E1,2019-08-02,Luton,Middlesbrough,3,3,D,2.0,2.0,D,O Langford,12.0,17.0,4.0,8.0,14.0,20.0,8.0,11.0,2.0,2.0,0.0,0.0,19:45:00
E1,2019-08-03,Barnsley,Fulham,1,0,H,1.0,0.0,H,A Davies,17.0,15.0,4.0,4.0,16.0,14.0,7.0,5.0,3.0,1.0,0.0,0.0,15:00:00
E1,2019-08-03,Blackburn,Charlton,1,2,A,0.0,1.0,A,A Woolmer,14.0,9.0,2.0,5.0,15.0,13.0,12.0,2.0,0.0,3.0,0.0,0.0,15:00:00
E1,2019-08-03,Brentford,Birmingham,0,1,A,0.0,1.0,A,G Ward,15.0,1.0,3.0,1.0,10.0,12.0,6.0,2.0,1.0,3.0,0.0,0.0,15:00:00
E1,2019-08-03,Millwall,Preston,1,0,H,1.0,0.0,H,S Martin,8.0,5.0,3.0,0.0,11.0,18.0,8.0,7.0,2.0,3.0,0.0,0.0,15:00:00
E1,2019-08-03,Reading,Sheffield Weds,1,3,A,0.0,1.0,A,J Linington,13.0,13.0,4.0,5.0,12.0,15.0,7.0,3.0,0.0,3.0,0.0,1.0,15:00:00
E1,2019-08-03,Stoke,QPR,1,2,A,0.0,1.0,A,D Bond,13.0,5.0,1.0,3.0,18.0,14.0,7.0,0.0,1.0,3.0,0.0,0.0,15:00:00
E1,2019-08-03,Swansea,Hull,2,1,H,0.0,1.0,A,J Brooks,19.0,12.0,8.0,4.0,9.0,10.0,10.0,4.0,2.0,2.0,0.0,0.0,15:00:00
E1,2019-08-03,Wigan,Cardiff,3,2,H,0.0,1.0,A,D Webb,12.0,13.0,4.0,4.0,9.0,15.0,6.0,6.0,2.0,4.0,0.0,0.0,15:00:00
E1,2019-08-03,Nott'm Forest,West Brom,1,2,A,1.0,2.0,A,D England,15.0,12.0,4.0,3.0,8.0,6.0,9.0,5.0,0.0,1.0,0.0,0.0,17:30:00
E1,2019-08-04,Bristol City,Leeds,1,3,A,0.0,1.0,A,T Robinson,13.0,18.0,3.0,4.0,8.0,12.0,4.0,6.0,3.0,2.0,0.0,0.0,16:30:00
E1,2019-08-05,Huddersfield,Derby,1,2,A,1.0,2.0,A,G Eltringham,14.0,11.0,2.0,3.0,18.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,19:45:00
E1,2019-08-10,Leeds,Nott'm Forest,1,1,D,0.0,0.0,D,R Jones,14.0,6.0,4.0,1.0,12.0,12.0,10.0,3.0,2.0,2.0,0.0,0.0,12:30:00
E1,2019-08-10,Birmingham,Bristol City,1,1,D,0.0,0.0,D,O Langford,12.0,8.0,3.0,5.0,6.0,11.0,5.0,8.0,2.0,3.0,0.0,0.0,15:00:00
E1,2019-08-10,Cardiff,Luton,2,1,H,0.0,0.0,D,D Bond,16.0,8.0,4.0,2.0,13.0,11.0,3.0,3.0,2.0,2.0,0.0,0.0,15:00:00
E1,2019-08-10,Charlton,Stoke,3,1,H,1.0,1.0,D,S Hooper,5.0,12.0,3.0,3.0,10.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,15:00:00
E1,2019-08-10,Derby,Swansea,0,0,D,0.0,0.0,D,J Gillett,17.0,13.0,3.0,3.0,8.0,14.0,8.0,3.0,2.0,1.0,0.0,0.0,15:00:00
E1,2019-08-10,Fulham,Blackburn,2,0,H,1.0,0.0,H,K Stroud,12.0,9.0,2.0,0.0,9.0,15.0,5.0,5.0,0.0,2.0,0.0,0.0,15:00:00
E1,2019-08-10,Hull,Reading,2,1,H,2.0,0.0,H,M Donohue,14.0,13.0,5.0,4.0,23.0,12.0,5.0,7.0,2.0,2.0,0.0,0.0,15:00:00
E1,2019-08-10,Middlesbrough,Brentford,0,1,A,0.0,0.0,D,S Martin,14.0,9.0,5.0,2.0,10.0,17.0,7.0,3.0,0.0,1.0,0.0,0.0,15:00:00
E1,2019-08-10,Preston,Wigan,3,0,H,2.0,0.0,H,J Simpson,16.0,11.0,5.0,6.0,13.0,18.0,8.0,7.0,1.0,2.0,0.0,0.0,15:00:00
E1,2019-08-10,QPR,Huddersfield,1,1,D,0.0,0.0,D,D Whitestone,17.0,6.0,5.0,4.0,14.0,20.0,7.0,0.0,2.0,5.0,0.0,0.0,15:00:00
E1,2019-08-10,Sheffield Weds,Barnsley,2,0,H,1.0,0.0,H,T Harrington,16.0,11.0,7.0,3.0,10.0,22.0,6.0,4.0,1.0,1.0,0.0,0.0,15:00:00
E1,2019-08-10,West Brom,Millwall,1,1,D,0.0,0.0,D,D Webb,10.0,9.0,4.0,2.0,17.0,15.0,8.0,1.0,1.0,2.0,0.0,0.0,15:00:00
E1,2019-08-16,Huddersfield,Fulham,1,2,A,0.0,0.0,D,J Linington,6.0,17.0,1.0,8.0,13.0,14.0,5.0,5.0,2.0,2.0,0.0,0.0,19:45:00
E1,2019-08-17,Barnsley,Charlton,2,2,D,1.0,1.0,D,M Donohue,13.0,12.0,3.0,5.0,15.0,21.0,4.0,2.0,4.0,3.0,0.0,0.0,15:00:00
E1,2019-08-17,Blackburn,Middlesbrough,1,0,H,1.0,0.0,H,J Gillett,14.0,9.0,3.0,2.0,16.0,11.0,9.0,2.0,5.0,3.0,0.0,0.0,15:00:00
E1,2019-08-17,Brentford,Hull,1,1,D,0.0,0.0,D,D England,15.0,20.0,4.0,4.0,18.0,11.0,5.0,4.0,1.0,1.0,0.0,0.0,15:00:00
E1,2019-08-17,Bristol City,QPR,2,0,H,1.0,0.0,H,R Jones,9.0,15.0,3.0,2.0,11.0,11.0,3.0,6.0,2.0,2.0,0.0,0.0,15:00:00
E1,2019-08-17,Luton,West Brom,1,2,A,1.0,0.0,H,A Woolmer,8.0,24.0,4.0,3.0,10.0,6.0,4.0,8.0,2.0,0.0,0.0,0.0,15:00:00
E1,2019-08-17,Millwall,Sheffield Weds,1,0,H,1.0,0.0,H,G Ward,3.0,21.0,2.0,9.0,6.0,16.0,6.0,4.0,1.0,1.0,1.0,0.0,15:00:00
E1,2019-08-17,Nott'm Forest,Birmingham,3,0,H,2.0,0.0,H,T Harrington,14.0,9.0,5.0,2.0,8.0,10.0,3.0,6.0,0.0,2.0,0.0,0.0,15:00:00
E1,2019-08-17,Stoke,Derby,2,2,D,1.0,1.0,D,T Robinson,19.0,8.0,5.0,6.0,13.0,17.0,10.0,5.0,3.0,3.0,0.0,0.0,15:00:00
E1,2019-08-17,Swansea,Preston,3,2,H,1.0,1.0,D,D Whitestone,13.0,17.0,4.0,5.0,12.0,10.0,4.0,9.0,0.0,1.0,0.0,0.0,15:00:00
E1,2019-08-17,Wigan,Leeds,0,2,A,0.0,1.0,A,A Madley,6.0,20.0,2.0,6.0,17.0,19.0,6.0,6.0,3.0,2.0,1.0,0.0,15:00:00
E1,2019-08-18,Reading,Cardiff,3,0,H,2.0,0.0,H,A Davies,14.0,14.0,6.0,7.0,6.0,13.0,4.0,2.0,1.0,2.0,0.0,0.0,12:00:00
E1,2019-08-20,Birmingham,Barnsley,2,0,H,0.0,0.0,D,G Eltringham,14.0,6.0,6.0,1.0,13.0,11.0,4.0,7.0,1.0,1.0,0.0,0.0,19:45:00
E1,2019-08-20,Derby,Bristol City,1,2,A,0.0,2.0,A,S Martin,18.0,8.0,4.0,3.0,12.0,8.0,9.0,0.0,2.0,1.0,0.0,0.0,19:45:00
E1,2019-08-20,Hull,Blackburn,0,1,A,0.0,0.0,D,J Simpson,12.0,13.0,1.0,5.0,19.0,5.0,1.0,8.0,4.0,1.0,0.0,0.0,19:45:00
E1,2019-08-20,Middlesbrough,Wigan,1,0,H,1.0,0.0,H,K Stroud,13.0,11.0,3.0,1.0,17.0,11.0,3.0,5.0,2.0,2.0,0.0,0.0,19:45:00
E1,2019-08-20,Sheffield Weds,Luton,1,0,H,0.0,0.0,D,D Webb,9.0,10.0,3.0,2.0,21.0,3.0,3.0,8.0,2.0,1.0,0.0,0.0,19:45:00
E1,2019-08-21,Cardiff,Huddersfield,2,1,H,1.0,0.0,H,J Gillett,24.0,8.0,6.0,3.0,15.0,12.0,8.0,2.0,1.0,1.0,0.0,0.0,19:45:00
E1,2019-08-21,Charlton,Nott'm Forest,1,1,D,1.0,0.0,H,O Langford,8.0,14.0,3.0,3.0,9.0,19.0,7.0,1.0,3.0,3.0,0.0,0.0,19:45:00
E1,2019-08-21,Fulham,Millwall,4,0,H,2.0,0.0,H,D Bond,11.0,7.0,7.0,1.0,11.0,11.0,8.0,1.0,2.0,1.0,0.0,0.0,19:45:00
E1,2019-08-21,Leeds,Brentford,1,0,H,0.0,0.0,D,A Davies,11.0,5.0,4.0,1.0,8.0,13.0,8.0,4.0,2.0,1.0,0.0,0.0,19:45:00
E1,2019-08-21,Preston,Stoke,3,1,H,2.0,0.0,H,J Brooks,8.0,8.0,5.0,2.0,16.0,6.0,0.0,4.0,2.0,2.0,0.0,0.0,19:45:00
E1,2019-08-21,QPR,Swansea,1,3,A,0.0,1.0,A,P Tierney,22.0,10.0,3.0,5.0,10.0,13.0,7.0,2.0,2.0,3.0,0.0,0.0,19:45:00
